"doi","year","journal"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019646",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019647",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019649",2010,"Psychology, Public Policy, and Law"
"10.1037/a0019649",2010,"Psychology, Public Policy, and Law"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019650",2010,"Neuropsychology"
"10.1037/a0019651",2010,"Journal of Family Psychology"
"10.1037/a0019651",2010,"Journal of Family Psychology"
"10.1037/a0019651",2010,"Journal of Family Psychology"
"10.1037/a0019651",2010,"Journal of Family Psychology"
"10.1037/a0019651",2010,"Journal of Family Psychology"
"10.1037/a0019651",2010,"Journal of Family Psychology"
"10.1037/a0019651",2010,"Journal of Family Psychology"
"10.1037/a0019651",2010,"Journal of Family Psychology"
"10.1037/a0019651",2010,"Journal of Family Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019654",2010,"Developmental Psychology"
"10.1037/a0019657",2010,"Developmental Psychology"
"10.1037/a0019657",2010,"Developmental Psychology"
"10.1037/a0019657",2010,"Developmental Psychology"
"10.1037/a0019657",2010,"Developmental Psychology"
"10.1037/a0019657",2010,"Developmental Psychology"
"10.1037/a0019657",2010,"Developmental Psychology"
"10.1037/a0019657",2010,"Developmental Psychology"
"10.1037/a0019658",2010,"Developmental Psychology"
"10.1037/a0019658",2010,"Developmental Psychology"
"10.1037/a0019658",2010,"Developmental Psychology"
"10.1037/a0019658",2010,"Developmental Psychology"
"10.1037/a0019658",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019659",2010,"Developmental Psychology"
"10.1037/a0019660",2010,"Developmental Psychology"
"10.1037/a0019660",2010,"Developmental Psychology"
"10.1037/a0019660",2010,"Developmental Psychology"
"10.1037/a0019660",2010,"Developmental Psychology"
"10.1037/a0019660",2010,"Developmental Psychology"
"10.1037/a0019660",2010,"Developmental Psychology"
"10.1037/a0019660",2010,"Developmental Psychology"
"10.1037/a0019660",2010,"Developmental Psychology"
"10.1037/a0019660",2010,"Developmental Psychology"
"10.1037/a0019662",2010,"Developmental Psychology"
"10.1037/a0019662",2010,"Developmental Psychology"
"10.1037/a0019662",2010,"Developmental Psychology"
"10.1037/a0019662",2010,"Developmental Psychology"
"10.1037/a0019662",2010,"Developmental Psychology"
"10.1037/a0019662",2010,"Developmental Psychology"
"10.1037/a0019662",2010,"Developmental Psychology"
"10.1037/a0019662",2010,"Developmental Psychology"
"10.1037/a0019662",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019665",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019668",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019670",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019672",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019679",2010,"Developmental Psychology"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019681",2010,"Emotion"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019689",2010,"Journal of Experimental Psychology: General"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019691",2010,"Journal of Family Psychology"
"10.1037/a0019694",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019694",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019694",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019694",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019694",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019694",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019695",2010,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019696",2010,"Psychological Assessment"
"10.1037/a0019699",2010,"Psychological Assessment"
"10.1037/a0019699",2010,"Psychological Assessment"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019704",2010,"Emotion"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019708",2010,"Journal of Abnormal Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
"10.1037/a0019714",2010,"Journal of Personality and Social Psychology"
